tax_id,GeneID,Ensembl_gene_identifier,RNA_nucleotide_accession.version,Ensembl_rna_identifier,protein_accession.version,Ensembl_protein_identifier
105023,107396221,ENSNFUG00015014938,-,-,XP_015831303.1,ENSNFUP00015030605.1
105023,107396222,ENSNFUG00015014930,-,-,XP_015831305.1,ENSNFUP00015030577.1
105023,107396223,ENSNFUG00015014947,-,-,XP_015831306.1,ENSNFUP00015030641.1
105023,107396224,ENSNFUG00015015244,-,-,XP_015831308.1,ENSNFUP00015031465.1
105023,107396225,ENSNFUG00015015451,-,-,-,-
105023,107396226,ENSNFUG00015009284,-,-,-,-
105023,107396227,ENSNFUG00015015457,-,-,-,-
105023,107396228,ENSNFUG00015015131,-,-,-,-
105023,107396229,ENSNFUG00015015168,-,-,XP_015831319.1,ENSNFUP00015031133.1
105023,107396230,ENSNFUG00015015478,-,-,-,-
105023,107396231,ENSNFUG00015015088,-,-,-,-
105023,107396232,ENSNFUG00015015528,-,-,-,-
105023,107396234,ENSNFUG00015009496,-,-,XP_015831327.1,ENSNFUP00015027493.1
105023,107396234,ENSNFUG00015009496,-,-,XP_015831333.1,ENSNFUP00015027509.1
105023,107396237,ENSNFUG00015015114,-,-,XP_015831326.1,ENSNFUP00015030977.1
105023,107396242,ENSNFUG00015015766,-,-,XP_015831330.1,ENSNFUP00015039399.1
105023,107396243,ENSNFUG00015019129,-,-,-,-
105023,107396244,ENSNFUG00015019106,-,-,XP_015831334.1,ENSNFUP00015039655.1
105023,107396246,ENSNFUG00015019149,-,-,-,-
105023,107396247,ENSNFUG00015019728,-,-,-,-
105023,107396248,ENSNFUG00015013428,-,-,-,-
105023,107396249,ENSNFUG00015019720,-,-,XP_015831340.1,ENSNFUP00015041079.1
105023,107396252,ENSNFUG00015019745,-,-,XP_015831346.1,ENSNFUP00015041134.1
105023,107396257,ENSNFUG00015013474,-,-,-,-
105023,107396260,ENSNFUG00015020968,-,-,XP_015831353.1,ENSNFUP00015044158.1
105023,107396261,ENSNFUG00015021031,-,-,XP_015831356.1,ENSNFUP00015044738.1
105023,107396264,ENSNFUG00015021305,-,-,-,-
105023,107396267,ENSNFUG00015019750,-,-,XP_015831367.1,ENSNFUP00015041146.1
105023,107396269,ENSNFUG00015021396,-,-,XP_015831371.1,ENSNFUP00015045021.1
105023,107396272,ENSNFUG00015021522,-,-,XP_015831373.1,ENSNFUP00015045284.1
105023,107396274,ENSNFUG00015021379,-,-,-,-
105023,107396275,ENSNFUG00015021390,-,-,XP_015831380.1,ENSNFUP00015045014.1
105023,107396276,ENSNFUG00015013680,-,-,XP_015831384.1,ENSNFUP00015036886.1
105023,107396276,ENSNFUG00015013680,-,-,XP_015831409.1,ENSNFUP00015036930.1
105023,107396276,ENSNFUG00015013680,-,-,XP_015831417.1,ENSNFUP00015036906.1
105023,107396276,ENSNFUG00015013680,-,-,XP_015831436.1,ENSNFUP00015037164.1
105023,107396276,ENSNFUG00015013680,-,-,XP_015831447.1,ENSNFUP00015036963.1
105023,107396276,ENSNFUG00015013680,-,-,XP_015831464.1,ENSNFUP00015037250.1
105023,107396278,ENSNFUG00015021544,-,-,XP_015831381.1,ENSNFUP00015045318.1
105023,107396279,ENSNFUG00015021549,-,-,-,-
105023,107396282,ENSNFUG00015021908,-,-,-,-
105023,107396283,ENSNFUG00015021905,-,-,-,-
105023,107396284,ENSNFUG00015002231,-,-,-,-
105023,107396285,ENSNFUG00015021898,-,-,-,-
105023,107396288,ENSNFUG00015021582,-,-,-,-
105023,107396291,ENSNFUG00015022060,-,-,-,-
105023,107396292,ENSNFUG00015021980,-,-,-,-
105023,107396293,ENSNFUG00015022074,-,-,-,-
105023,107396295,ENSNFUG00015022107,-,-,-,-
105023,107396296,ENSNFUG00015022084,-,-,-,-
105023,107396299,ENSNFUG00015014283,-,-,XP_015831418.1,ENSNFUP00015029396.1
105023,107396300,ENSNFUG00015022077,-,-,-,-
105023,107396301,ENSNFUG00015014768,-,-,-,-
105023,107396302,ENSNFUG00015014807,-,-,-,-
105023,107396303,ENSNFUG00015014795,-,-,-,-
105023,107396304,ENSNFUG00015014853,-,-,-,-
105023,107396306,ENSNFUG00015015050,-,-,-,-
105023,107396308,ENSNFUG00015014352,-,-,XP_015831457.1,ENSNFUP00015029565.1
105023,107396309,ENSNFUG00015014345,-,-,-,-
105023,107396312,ENSNFUG00015014333,-,-,-,-
105023,107396314,ENSNFUG00015015078,-,-,XP_015831463.1,ENSNFUP00015030945.1
105023,107396319,ENSNFUG00015016238,-,-,XP_015831468.1,ENSNFUP00015033195.1
105023,107396320,ENSNFUG00015016223,-,-,XP_015831469.1,ENSNFUP00015033135.1
105023,107396321,ENSNFUG00015016207,-,-,XP_015831472.1,ENSNFUP00015033089.1
105023,107396322,ENSNFUG00015016271,-,-,-,-
105023,107396323,ENSNFUG00015016187,-,-,XP_015831476.1,ENSNFUP00015033074.1
105023,107396325,ENSNFUG00015016214,-,-,-,-
105023,107396327,ENSNFUG00015018173,-,-,-,-
105023,107396331,ENSNFUG00015018052,-,-,-,-
105023,107396335,ENSNFUG00015018065,-,-,XP_015831486.1,ENSNFUP00015037333.1
105023,107396336,ENSNFUG00015018061,-,-,XP_015831487.1,ENSNFUP00015037325.1
105023,107396337,ENSNFUG00015018085,-,-,XP_015831489.1,ENSNFUP00015037375.1
105023,107396339,ENSNFUG00015018074,-,-,XP_015831494.1,ENSNFUP00015037351.1
105023,107396340,ENSNFUG00015018214,-,-,-,-
105023,107396343,ENSNFUG00015019328,-,-,-,-
105023,107396344,ENSNFUG00015019321,-,-,XP_015831499.1,ENSNFUP00015040162.1
105023,107396350,ENSNFUG00015019341,-,-,XP_015831506.1,ENSNFUP00015040194.1
105023,107396351,ENSNFUG00015019357,-,-,-,-
105023,107396352,ENSNFUG00015002239,-,-,XP_015831550.1,ENSNFUP00015004435.1
105023,107396353,ENSNFUG00015019338,-,-,XP_015831516.1,ENSNFUP00015040189.1
105023,107396361,ENSNFUG00015018190,-,-,XP_015831534.1,ENSNFUP00015037647.1
105023,107396362,ENSNFUG00015019548,-,-,-,-
105023,107396363,ENSNFUG00015019559,-,-,-,-
105023,107396364,ENSNFUG00015019573,-,-,-,-
105023,107396369,ENSNFUG00015019656,-,-,-,-
105023,107396370,ENSNFUG00015019526,-,-,XP_015831553.1,ENSNFUP00015040692.1
105023,107396374,ENSNFUG00015019531,-,-,XP_015831560.1,ENSNFUP00015040701.1
105023,107396378,ENSNFUG00015019941,-,-,-,-
105023,107396382,ENSNFUG00015019952,-,-,-,-
105023,107396383,ENSNFUG00015020006,-,-,XP_015831569.1,ENSNFUP00015041694.1
105023,107396384,ENSNFUG00015020033,-,-,-,-
105023,107396385,ENSNFUG00015020044,-,-,-,-
105023,107396387,ENSNFUG00015019676,-,-,-,-
105023,107396394,ENSNFUG00015018670,-,-,XP_015831589.1,ENSNFUP00015038702.1
105023,107396398,ENSNFUG00015014091,-,-,-,-
105023,107396399,ENSNFUG00015020376,-,-,XP_015831593.1,ENSNFUP00015043364.1
105023,107396399,ENSNFUG00015020376,-,-,XP_015831594.1,ENSNFUP00015043554.1
105023,107396401,ENSNFUG00015020308,-,-,-,-
105023,107396409,ENSNFUG00015015443,-,-,XP_015831607.1,ENSNFUP00015031605.1
105023,107396412,ENSNFUG00015015810,-,-,-,-
105023,107396414,ENSNFUG00015015810,-,-,-,-
105023,107396417,ENSNFUG00015015513,-,-,XP_015831618.1,ENSNFUP00015031703.1
105023,107396418,ENSNFUG00015015540,-,-,XP_015831620.1,ENSNFUP00015031750.1
105023,107396419,ENSNFUG00015015883,-,-,XP_015831621.1,ENSNFUP00015032655.1
105023,107396419,ENSNFUG00015015883,-,-,XP_015831623.1,ENSNFUP00015032670.1
105023,107396419,ENSNFUG00015015883,-,-,XP_015831625.1,ENSNFUP00015032677.1
105023,107396428,ENSNFUG00015016046,-,-,XP_015831635.1,ENSNFUP00015032743.1
105023,107396428,ENSNFUG00015016046,-,-,XP_015831639.1,ENSNFUP00015032754.1
105023,107396430,ENSNFUG00015016059,-,-,XP_015831642.1,ENSNFUP00015032773.1
105023,107396431,ENSNFUG00015016040,-,-,-,-
105023,107396433,ENSNFUG00015018683,-,-,-,-
105023,107396434,ENSNFUG00015016209,-,-,XP_015831646.1,ENSNFUP00015035176.1
105023,107396435,ENSNFUG00015016145,-,-,XP_015831648.1,ENSNFUP00015032948.1
105023,107396436,ENSNFUG00015017209,-,-,XP_015831656.1,ENSNFUP00015035422.1
105023,107396436,ENSNFUG00015017209,-,-,XP_015831657.1,ENSNFUP00015035464.1
105023,107396437,ENSNFUG00015017241,-,-,XP_015831658.1,ENSNFUP00015035491.1
105023,107396439,ENSNFUG00015017196,-,-,XP_015831662.1,ENSNFUP00015035375.1
105023,107396440,ENSNFUG00015017175,-,-,XP_015831663.1,ENSNFUP00015035336.1
105023,107396442,ENSNFUG00015017187,-,-,XP_015831665.1,ENSNFUP00015035355.1
105023,107396443,ENSNFUG00015017164,-,-,XP_015831667.1,ENSNFUP00015035325.1
105023,107396448,ENSNFUG00015017547,-,-,XP_015831672.1,ENSNFUP00015036197.1
105023,107396450,ENSNFUG00015018689,-,-,-,-
105023,107396451,ENSNFUG00015017607,-,-,XP_015831688.1,ENSNFUP00015037133.1
105023,107396454,ENSNFUG00015017560,-,-,XP_015831692.1,ENSNFUP00015036231.1
105023,107396455,ENSNFUG00015019516,-,-,XP_015831693.1,ENSNFUP00015040679.1
105023,107396458,ENSNFUG00015018692,-,-,XP_015831698.1,ENSNFUP00015038742.1
105023,107396459,ENSNFUG00015019504,-,-,XP_015831696.1,ENSNFUP00015040636.1
105023,107396460,ENSNFUG00015019509,-,-,XP_015831697.1,ENSNFUP00015040647.1
105023,107396462,ENSNFUG00015019524,-,-,-,-
105023,107396463,ENSNFUG00015019527,-,-,XP_015831700.1,ENSNFUP00015040691.1
105023,107396474,ENSNFUG00015021167,-,-,-,-
105023,107396475,ENSNFUG00015021171,-,-,-,-
105023,107396476,ENSNFUG00015021174,-,-,-,-
105023,107396478,ENSNFUG00015021410,-,-,-,-
105023,107396479,ENSNFUG00015018703,-,-,XP_015831722.1,ENSNFUP00015038790.1
105023,107396481,ENSNFUG00015021434,-,-,-,-
105023,107396485,ENSNFUG00015021422,-,-,-,-
105023,107396488,ENSNFUG00015018719,-,-,XP_015831733.1,ENSNFUP00015038826.1
105023,107396491,ENSNFUG00015021969,-,-,XP_015831732.1,ENSNFUP00015046329.1
105023,107396493,ENSNFUG00015021974,-,-,XP_015831734.1,ENSNFUP00015046344.1
105023,107396494,ENSNFUG00015021953,-,-,-,-
105023,107396495,ENSNFUG00015022025,-,-,XP_015831737.1,ENSNFUP00015046450.1
105023,107396495,ENSNFUG00015022025,-,-,XP_015831738.1,ENSNFUP00015046457.1
105023,107396496,ENSNFUG00015021983,-,-,XP_015831739.1,ENSNFUP00015046355.1
105023,107396501,ENSNFUG00015021988,-,-,-,-
105023,107396505,ENSNFUG00015022106,-,-,-,-
105023,107396507,ENSNFUG00015022051,-,-,-,-
105023,107396509,ENSNFUG00015022593,-,-,-,-
105023,107396512,ENSNFUG00015022633,-,-,XP_015831753.1,ENSNFUP00015048330.1
105023,107396516,ENSNFUG00015014343,-,-,XP_015831758.1,ENSNFUP00015029508.1
105023,107396517,ENSNFUG00015014380,-,-,-,-
105023,107396518,ENSNFUG00015014312,-,-,XP_015831764.1,ENSNFUP00015029434.1
105023,107396524,ENSNFUG00015014839,-,-,-,-
105023,107396525,ENSNFUG00015015080,-,-,-,-
105023,107396528,ENSNFUG00015014839,-,-,XP_015831775.1,ENSNFUP00015030770.1
105023,107396532,ENSNFUG00015015364,-,-,-,-
105023,107396534,ENSNFUG00015015146,-,-,-,-
105023,107396535,ENSNFUG00015015121,-,-,-,-
105023,107396536,ENSNFUG00015015103,-,-,-,-
105023,107396538,ENSNFUG00015016039,-,-,-,-
105023,107396539,ENSNFUG00015016015,-,-,XP_015831788.1,ENSNFUP00015032671.1
105023,107396545,ENSNFUG00015016167,-,-,XP_015831796.1,ENSNFUP00015033000.1
105023,107396550,ENSNFUG00015016279,-,-,XP_015831799.1,ENSNFUP00015033250.1
105023,107396553,ENSNFUG00015016195,-,-,XP_015831803.1,ENSNFUP00015033136.1
105023,107396561,ENSNFUG00015019334,-,-,XP_015831828.1,ENSNFUP00015040231.1
105023,107396561,ENSNFUG00015019334,-,-,XP_015831833.1,ENSNFUP00015040235.1
105023,107396564,ENSNFUG00015002251,-,-,XP_015831850.1,ENSNFUP00015004457.1
105023,107396566,ENSNFUG00015016435,-,-,XP_015831813.1,ENSNFUP00015033589.1
105023,107396569,ENSNFUG00015016831,-,-,-,-
105023,107396570,ENSNFUG00015016471,-,-,XP_015831822.1,ENSNFUP00015034129.1
105023,107396570,ENSNFUG00015016471,-,-,XP_015831823.1,ENSNFUP00015034116.1
105023,107396570,ENSNFUG00015016471,-,-,XP_015831824.1,ENSNFUP00015034124.1
105023,107396570,ENSNFUG00015016471,-,-,XP_015831825.1,ENSNFUP00015034139.1
105023,107396571,ENSNFUG00015016448,-,-,-,-
105023,107396576,ENSNFUG00015016932,-,-,XP_015831831.1,ENSNFUP00015034767.1
105023,107396581,ENSNFUG00015017103,-,-,XP_015831837.1,ENSNFUP00015035575.1
105023,107396582,ENSNFUG00015017306,-,-,XP_015831838.1,ENSNFUP00015035633.1
105023,107396582,ENSNFUG00015017306,-,-,XP_015831839.1,ENSNFUP00015035645.1
105023,107396583,ENSNFUG00015016969,-,-,-,-
105023,107396584,ENSNFUG00015018352,-,-,XP_015831841.1,ENSNFUP00015038026.1
105023,107396586,ENSNFUG00015017348,-,-,-,-
105023,107396594,ENSNFUG00015019363,-,-,-,-
105023,107396602,ENSNFUG00015019061,-,-,XP_015831861.1,ENSNFUP00015040563.1
105023,107396604,ENSNFUG00015019515,-,-,XP_015831862.1,ENSNFUP00015040668.1
105023,107396605,ENSNFUG00015012649,-,-,XP_015831863.1,ENSNFUP00015026157.1
105023,107396606,ENSNFUG00015019584,-,-,-,-
105023,107396608,ENSNFUG00015012706,-,-,-,-
105023,107396609,ENSNFUG00015020900,-,-,XP_015831870.1,ENSNFUP00015043833.1
105023,107396610,ENSNFUG00015012631,-,-,-,-
105023,107396622,ENSNFUG00015019680,-,-,XP_015831881.1,ENSNFUP00015041007.1
105023,107396624,ENSNFUG00015012862,-,-,XP_015831879.1,ENSNFUP00015027658.1
105023,107396625,ENSNFUG00015013643,-,-,-,-
105023,107396626,ENSNFUG00015013621,-,-,XP_015831882.1,ENSNFUP00015028159.1
105023,107396628,ENSNFUG00015013937,-,-,-,-
105023,107396631,ENSNFUG00015014788,-,-,-,-
105023,107396635,ENSNFUG00015014704,-,-,-,-
105023,107396639,ENSNFUG00015019738,-,-,XP_015831922.1,ENSNFUP00015041120.1
105023,107396640,ENSNFUG00015015173,-,-,-,-
105023,107396641,ENSNFUG00015015150,-,-,-,-
105023,107396642,ENSNFUG00015015211,-,-,-,-
105023,107396646,ENSNFUG00015015135,-,-,-,-
105023,107396647,ENSNFUG00015015129,-,-,-,-
105023,107396650,ENSNFUG00015015558,-,-,-,-
105023,107396651,ENSNFUG00015015420,-,-,XP_015831948.1,ENSNFUP00015031616.1
105023,107396652,ENSNFUG00015015515,-,-,XP_015831949.1,ENSNFUP00015031702.1
105023,107396653,ENSNFUG00015015521,-,-,XP_015831953.1,ENSNFUP00015031717.1
105023,107396654,ENSNFUG00015015624,-,-,XP_015831954.1,ENSNFUP00015031928.1
105023,107396654,ENSNFUG00015015624,-,-,XP_015831955.1,ENSNFUP00015031923.1
105023,107396659,ENSNFUG00015019754,-,-,-,-
105023,107396660,ENSNFUG00015015644,-,-,XP_015831956.1,ENSNFUP00015031964.1
105023,107396661,ENSNFUG00015015783,-,-,-,-
105023,107396662,ENSNFUG00015015734,-,-,XP_015831959.1,ENSNFUP00015032130.1
105023,107396663,ENSNFUG00015016441,-,-,-,-
105023,107396665,ENSNFUG00015016286,-,-,XP_015831962.1,ENSNFUP00015033559.1
105023,107396666,ENSNFUG00015015716,-,-,-,-
105023,107396669,ENSNFUG00015015691,-,-,XP_015831966.1,ENSNFUP00015032039.1
105023,107396671,ENSNFUG00015015673,-,-,XP_015831970.1,ENSNFUP00015032023.1
105023,107396677,ENSNFUG00015016556,-,-,XP_015831974.1,ENSNFUP00015033859.1
105023,107396680,ENSNFUG00015016898,-,-,-,-
105023,107396681,ENSNFUG00015016749,-,-,-,-
105023,107396682,ENSNFUG00015016631,-,-,-,-
105023,107396685,ENSNFUG00015017643,-,-,-,-
105023,107396687,ENSNFUG00015017681,-,-,XP_015831987.1,ENSNFUP00015036493.1
105023,107396688,ENSNFUG00015017620,-,-,XP_015831988.1,ENSNFUP00015036349.1
105023,107396689,ENSNFUG00015017735,-,-,XP_015831989.1,ENSNFUP00015037152.1
105023,107396690,ENSNFUG00015017691,-,-,XP_015831991.1,ENSNFUP00015036542.1
105023,107396696,ENSNFUG00015002257,-,-,-,-
105023,107396699,ENSNFUG00015018027,-,-,-,-
105023,107396703,ENSNFUG00015018055,-,-,XP_015832002.1,ENSNFUP00015037330.1
105023,107396711,ENSNFUG00015020647,-,-,-,-
105023,107396712,ENSNFUG00015019160,-,-,XP_015832023.1,ENSNFUP00015039793.1
105023,107396714,ENSNFUG00015019168,-,-,XP_015832027.1,ENSNFUP00015039811.1
105023,107396717,ENSNFUG00015019288,-,-,-,-
105023,107396719,ENSNFUG00015019285,-,-,-,-
105023,107396720,ENSNFUG00015019307,-,-,-,-
105023,107396721,ENSNFUG00015019299,-,-,-,-
105023,107396723,ENSNFUG00015019302,-,-,XP_015832037.1,ENSNFUP00015040112.1
105023,107396724,ENSNFUG00015019280,-,-,-,-
105023,107396725,ENSNFUG00015019317,-,-,XP_015832039.1,ENSNFUP00015040155.1
105023,107396727,ENSNFUG00015014097,-,-,-,-
105023,107396730,ENSNFUG00015014457,-,-,-,-
105023,107396731,ENSNFUG00015014753,-,-,-,-
105023,107396732,ENSNFUG00015019898,-,-,-,-
105023,107396734,ENSNFUG00015014411,-,-,-,-
105023,107396736,ENSNFUG00015014402,-,-,-,-
105023,107396738,ENSNFUG00015014162,-,-,-,-
105023,107396741,ENSNFUG00015014637,-,-,-,-
105023,107396742,ENSNFUG00015019863,-,-,-,-
105023,107396743,ENSNFUG00015014613,-,-,-,-
105023,107396745,ENSNFUG00015014805,-,-,-,-
105023,107396745,ENSNFUG00015015075,-,-,XP_015832066.1,ENSNFUP00015032182.1
105023,107396749,ENSNFUG00015020686,-,-,-,-
105023,107396750,ENSNFUG00015015944,-,-,-,-
105023,107396751,ENSNFUG00015015940,-,-,-,-
105023,107396752,ENSNFUG00015015902,-,-,-,-
105023,107396762,ENSNFUG00015018113,-,-,XP_015832086.1,ENSNFUP00015037436.1
105023,107396763,ENSNFUG00015020666,-,-,XP_015832090.1,ENSNFUP00015043179.1
105023,107396769,ENSNFUG00015018490,-,-,XP_015832092.1,ENSNFUP00015038270.1
105023,107396769,ENSNFUG00015018490,-,-,XP_015832093.1,ENSNFUP00015038275.1
105023,107396771,ENSNFUG00015018495,-,-,XP_015832097.1,ENSNFUP00015038347.1
105023,107396771,ENSNFUG00015018495,-,-,XP_015832098.1,ENSNFUP00015038372.1
105023,107396773,ENSNFUG00015018479,-,-,XP_015832099.1,ENSNFUP00015038246.1
105023,107396776,ENSNFUG00015018578,-,-,XP_015832103.1,ENSNFUP00015038475.1
105023,107396778,ENSNFUG00015002268,-,-,-,-
105023,107396779,ENSNFUG00015020662,-,-,-,-
105023,107396781,ENSNFUG00015018573,-,-,XP_015832109.1,ENSNFUP00015038460.1
105023,107396784,ENSNFUG00015018588,-,-,-,-
105023,107396785,ENSNFUG00015018759,-,-,XP_015832113.1,ENSNFUP00015038901.1
105023,107396786,ENSNFUG00015020665,-,-,-,-
105023,107396789,ENSNFUG00015018775,-,-,XP_015832118.1,ENSNFUP00015038936.1
105023,107396793,ENSNFUG00015018797,-,-,XP_015832123.1,ENSNFUP00015038974.1
105023,107396796,ENSNFUG00015020652,-,-,XP_015832128.1,ENSNFUP00015043143.1
105023,107396797,ENSNFUG00015018818,-,-,-,-
105023,107396800,ENSNFUG00015020919,-,-,-,-
105023,107396802,ENSNFUG00015020927,-,-,-,-
105023,107396804,ENSNFUG00015020920,-,-,-,-
105023,107396808,ENSNFUG00015021041,-,-,XP_015832143.1,ENSNFUP00015044240.1
105023,107396811,ENSNFUG00015021427,-,-,XP_015832145.1,ENSNFUP00015045076.1
105023,107396823,ENSNFUG00015021528,-,-,-,-
105023,107396832,ENSNFUG00015014336,-,-,-,-
105023,107396840,ENSNFUG00015014409,-,-,XP_015832174.1,ENSNFUP00015029633.1
105023,107396842,ENSNFUG00015014437,-,-,-,-
105023,107396843,ENSNFUG00015014491,-,-,-,-
105023,107396844,ENSNFUG00015014679,-,-,-,-
105023,107396868,ENSNFUG00015002274,-,-,XP_015832232.1,ENSNFUP00015004533.1
105023,107396868,ENSNFUG00015002274,-,-,XP_015832294.1,ENSNFUP00015004541.1
105023,107396880,ENSNFUG00015021420,-,-,XP_015832214.1,ENSNFUP00015045066.1
105023,107396897,ENSNFUG00015021425,-,-,-,-
105023,107396907,ENSNFUG00015021429,-,-,XP_015832240.1,ENSNFUP00015045078.1
105023,107396911,ENSNFUG00015015995,-,-,-,-
105023,107396912,ENSNFUG00015016206,-,-,XP_015832243.1,ENSNFUP00015034382.1
105023,107396912,ENSNFUG00015016206,-,-,XP_015832244.1,ENSNFUP00015034419.1
105023,107396916,ENSNFUG00015021453,-,-,-,-
105023,107396917,ENSNFUG00015016902,-,-,XP_015832247.1,ENSNFUP00015034759.1
105023,107396920,ENSNFUG00015016957,-,-,-,-
105023,107396925,ENSNFUG00015017012,-,-,XP_015832258.1,ENSNFUP00015034938.1
105023,107396927,ENSNFUG00015017058,-,-,XP_015832259.1,ENSNFUP00015035079.1
105023,107396928,ENSNFUG00015017024,-,-,XP_015832260.1,ENSNFUP00015035022.1
105023,107396929,ENSNFUG00015017054,-,-,XP_015832263.1,ENSNFUP00015035050.1
105023,107396936,ENSNFUG00015017111,-,-,XP_015832271.1,ENSNFUP00015035198.1
105023,107396939,ENSNFUG00015017814,-,-,XP_015832277.1,ENSNFUP00015039691.1
105023,107396941,ENSNFUG00015017750,-,-,XP_015832278.1,ENSNFUP00015036646.1
105023,107396943,ENSNFUG00015017687,-,-,XP_015832279.1,ENSNFUP00015036622.1
105023,107396948,ENSNFUG00015019787,-,-,-,-
105023,107396949,ENSNFUG00015012355,-,-,XP_015832286.1,ENSNFUP00015025543.1
105023,107396954,ENSNFUG00015012384,-,-,-,-
105023,107396958,ENSNFUG00015009271,-,-,XP_015832298.1,ENSNFUP00015019271.1
105023,107396965,ENSNFUG00015012490,-,-,-,-
105023,107396969,ENSNFUG00015012515,-,-,XP_015832305.1,ENSNFUP00015025827.1
105023,107396971,ENSNFUG00015012544,-,-,XP_015832308.1,ENSNFUP00015025970.1
105023,107396973,ENSNFUG00015009773,-,-,-,-
105023,107396977,ENSNFUG00015012652,-,-,XP_015832314.1,ENSNFUP00015027068.1
105023,107396978,ENSNFUG00015012603,-,-,XP_015832315.1,ENSNFUP00015026006.1
105023,107396979,ENSNFUG00015012652,-,-,-,-
105023,107396986,ENSNFUG00015013307,-,-,-,-
105023,107396989,ENSNFUG00015009789,-,-,-,-
105023,107396991,ENSNFUG00015013320,-,-,XP_015832328.1,ENSNFUP00015027513.1
105023,107396994,ENSNFUG00015013335,-,-,XP_015832335.1,ENSNFUP00015027538.1
105023,107396995,ENSNFUG00015013341,-,-,-,-
105023,107396996,ENSNFUG00015013363,-,-,-,-
105023,107397001,ENSNFUG00015013371,-,-,XP_015832339.1,ENSNFUP00015027635.1
105023,107397007,ENSNFUG00015013429,-,-,XP_015832346.1,ENSNFUP00015027781.1
105023,107397013,ENSNFUG00015013467,-,-,-,-
105023,107397014,ENSNFUG00015013492,-,-,-,-
105023,107397015,ENSNFUG00015013473,-,-,-,-
105023,107397017,ENSNFUG00015016159,-,-,XP_015832359.1,ENSNFUP00015033007.1
105023,107397018,ENSNFUG00015016136,-,-,-,-
105023,107397019,ENSNFUG00015013659,-,-,-,-
105023,107397024,ENSNFUG00015016738,-,-,-,-
105023,107397026,ENSNFUG00015016728,-,-,XP_015832374.1,ENSNFUP00015034298.1
105023,107397033,ENSNFUG00015009838,-,-,XP_015832390.1,ENSNFUP00015020276.1
105023,107397034,ENSNFUG00015016827,-,-,-,-
105023,107397039,ENSNFUG00015017089,-,-,XP_015832388.1,ENSNFUP00015035138.1
105023,107397045,ENSNFUG00015014179,-,-,XP_015832395.1,ENSNFUP00015029219.1
105023,107397048,ENSNFUG00015014202,-,-,XP_015832401.1,ENSNFUP00015029247.1
105023,107397049,ENSNFUG00015017205,-,-,XP_015832402.1,ENSNFUP00015035389.1
105023,107397049,ENSNFUG00015017205,-,-,XP_015832404.1,ENSNFUP00015035408.1
105023,107397051,ENSNFUG00015014304,-,-,-,-
105023,107397052,ENSNFUG00015015353,-,-,XP_015832407.1,ENSNFUP00015031591.1
105023,107397054,ENSNFUG00015015504,-,-,XP_015832409.1,ENSNFUP00015031748.1
105023,107397055,ENSNFUG00015009859,-,-,XP_015832411.1,ENSNFUP00015020316.1
105023,107397057,ENSNFUG00015016027,-,-,XP_015832414.1,ENSNFUP00015032679.1
105023,107397060,ENSNFUG00015009865,-,-,-,-
105023,107397061,ENSNFUG00015016166,-,-,XP_015832443.1,ENSNFUP00015032997.1
105023,107397065,ENSNFUG00015016182,-,-,XP_015832448.1,ENSNFUP00015033058.1
105023,107397066,ENSNFUG00015009934,-,-,-,-
105023,107397070,ENSNFUG00015016323,-,-,XP_015832456.1,ENSNFUP00015036004.1
105023,107397072,ENSNFUG00015016237,-,-,XP_015832457.1,ENSNFUP00015033156.1
105023,107397085,ENSNFUG00015019701,-,-,-,-
105023,107397093,ENSNFUG00015019761,-,-,XP_015832476.1,ENSNFUP00015041160.1
105023,107397094,ENSNFUG00015019751,-,-,XP_015832477.1,ENSNFUP00015041144.1
105023,107397095,ENSNFUG00015019773,-,-,-,-
105023,107397097,ENSNFUG00015019837,-,-,-,-
105023,107397100,ENSNFUG00015019748,-,-,XP_015832487.1,ENSNFUP00015041140.1
105023,107397104,ENSNFUG00015010773,-,-,XP_015832495.1,ENSNFUP00015022247.1
105023,107397112,ENSNFUG00015020244,-,-,XP_015832501.1,ENSNFUP00015042233.1
105023,107397113,ENSNFUG00015002561,-,-,XP_015796009.1,ENSNFUP00015005112.1
105023,107397114,ENSNFUG00015010832,-,-,-,-
105023,107397115,ENSNFUG00015020235,-,-,-,-
105023,107397118,ENSNFUG00015020231,-,-,-,-
105023,107397122,ENSNFUG00015020300,-,-,XP_015832509.1,ENSNFUP00015042908.1
105023,107397123,ENSNFUG00015020546,-,-,-,-
