go_id	Evidence	gene_id
GO:0005615	ISO	pdgfd
GO:0070374	ISO	pdgfd
GO:0043406	ISO	pdgfd
GO:0030335	ISO	pdgfd
GO:0014068	ISO	pdgfd
GO:0005161	ISO	pdgfd
GO:0070851	ISO	pdgfd
GO:0031954	ISO	pdgfd
GO:0048008	ISO	pdgfd
GO:0006071	ISO	tkfc
GO:0004371	ISO	tkfc
GO:0005524	ISO	tkfc
GO:0005829	ISO	tkfc
GO:0016310	ISO	tkfc
GO:0004371	ISO	tkfc
GO:0019563	ISO	tkfc
GO:0008009	ISO	LOC107383065
GO:0006955	ISO	LOC107383065
GO:0005576	ISO	LOC107383065
GO:0007186	ISO	LOC107383065
GO:0006954	ISO	LOC107383065
GO:0005615	ISO	LOC107383065
GO:0005615	ISO	LOC107383065
GO:0005125	ISO	LOC107383065
GO:0008009	ISO	LOC107383065
GO:0030593	ISO	LOC107383065
GO:0070098	ISO	LOC107383065
GO:0048020	ISO	LOC107383065
GO:0002548	ISO	LOC107383065
GO:0043547	ISO	LOC107383065
GO:0048247	ISO	LOC107383065
GO:0070374	ISO	LOC107383065
GO:0071346	ISO	LOC107383065
GO:0071347	ISO	LOC107383065
GO:0071356	ISO	LOC107383065
GO:0006935	ISO	LOC107383065
GO:0016740	ISO	LOC107393183
GO:0005524	ISO	LOC107393183
GO:0000166	ISO	LOC107393183
GO:0007155	ISO	LOC107373856
GO:0007156	ISO	LOC107373856
GO:0005509	ISO	LOC107373856
GO:0016020	ISO	LOC107373856
GO:0005886	ISO	LOC107373856
GO:0016021	ISO	LOC107373856
GO:0005887	ISO	LOC107373856
GO:0007155	ISO	LOC107373856
GO:0007165	ISO	sh2b2
GO:0005886	ISO	sh2b2
GO:0035556	ISO	sh2b2
GO:0009967	ISO	sh2b2
GO:0035591	ISO	sh2b2
GO:0005068	ISO	sh2b2
GO:0007169	ISO	sh2b2
GO:0050851	ISO	sh2b2
GO:0055085	ISO	LOC107387167
GO:0016020	ISO	LOC107387167
GO:0005515	ISO	LOC107387167
GO:0016021	ISO	LOC107387167
GO:0006811	ISO	LOC107387167
GO:0005887	ISO	LOC107387167
GO:0005886	ISO	LOC107387167
GO:0015347	ISO	LOC107387167
GO:0043252	ISO	LOC107387167
GO:0016740	ISO	mettl21b
GO:0005737	ISO	mettl21b
GO:0008168	ISO	mettl21b
GO:0032259	ISO	mettl21b
GO:0018022	ISO	mettl21b
GO:0016279	ISO	mettl21b
GO:0006479	ISO	mettl21b
GO:0007165	ISO	arhgap9
GO:0005737	ISO	arhgap9
GO:0043087	ISO	arhgap9
GO:0016020	ISO	smim8
GO:0016021	ISO	smim8
GO:0015689	ISO	mfsd5
GO:0015098	ISO	mfsd5
GO:0016021	ISO	mfsd5
GO:0016020	ISO	mfsd5
GO:0006811	ISO	mfsd5
GO:0005886	ISO	mfsd5
GO:0016020	ISO	mfsd5
GO:0005524	ISO	chd2
GO:0005634	ISO	chd2
GO:0043009	ISO	chd2
GO:0040011	ISO	chd2
GO:0004672	ISO	LOC107382822
GO:0006468	ISO	LOC107382822
GO:0005524	ISO	LOC107382822
GO:0005515	ISO	LOC107382822
GO:0005737	ISO	LOC107382822
GO:0004674	ISO	LOC107382822
GO:0007346	ISO	LOC107382822
GO:0023014	ISO	LOC107382822
GO:0031098	ISO	LOC107382822
GO:0032147	ISO	LOC107382822
GO:0005515	ISO	ppp1r16b
GO:0016020	ISO	romo1
GO:0016021	ISO	romo1
GO:0005739	ISO	romo1
GO:0005739	ISO	romo1
GO:0005743	ISO	romo1
GO:0005739	ISO	romo1
GO:0030150	ISO	romo1
GO:0005744	ISO	romo1
GO:0042742	ISO	romo1
GO:0045039	ISO	romo1
GO:0008284	ISO	romo1
GO:0003674	ISO	romo1
GO:0001302	ISO	romo1
GO:0034614	ISO	romo1
GO:2000379	ISO	romo1
GO:0008236	ISO	LOC107380963
GO:0004252	ISO	LOC107380963
GO:0006508	ISO	LOC107380963
GO:0016020	ISO	LOC107380963
GO:0016021	ISO	LOC107380963
GO:0046872	ISO	LOC107385848
GO:0005575	ISO	LOC107385848
GO:0008150	ISO	LOC107385848
GO:0000123	ISO	LOC107390552
GO:0003713	ISO	LOC107390552
GO:0016573	ISO	LOC107390552
GO:0004402	ISO	LOC107390552
GO:0003712	ISO	LOC107390552
GO:0005515	ISO	LOC107390552
GO:0005634	ISO	LOC107390552
GO:0006355	ISO	LOC107390552
GO:0008270	ISO	LOC107390552
GO:0016740	ISO	LOC107390552
GO:0046872	ISO	LOC107390552
GO:0005737	ISO	LOC107390552
GO:1903508	ISO	LOC107390552
GO:0005634	ISO	LOC107390552
GO:0002244	ISO	LOC107390552
GO:0016746	ISO	LOC107390552
GO:0018026	ISO	setd6
GO:0016279	ISO	setd6
GO:0005515	ISO	setd6
GO:0005634	ISO	setd6
GO:0016740	ISO	setd6
GO:0008168	ISO	setd6
GO:0032259	ISO	setd6
GO:0004713	ISO	LOC107395819
GO:0007169	ISO	LOC107395819
GO:0005003	ISO	LOC107395819
GO:0004672	ISO	LOC107395819
GO:0005887	ISO	LOC107395819
GO:0006468	ISO	LOC107395819
GO:0005524	ISO	LOC107395819
GO:0005515	ISO	LOC107395819
GO:0016021	ISO	LOC107395819
GO:0016020	ISO	LOC107395819
GO:0016740	ISO	LOC107395819
GO:0005887	ISO	LOC107395819
GO:0043005	ISO	LOC107395819
GO:0000166	ISO	LOC107395819
GO:0004714	ISO	LOC107395819
GO:0004714	ISO	LOC107395819
GO:0016301	ISO	LOC107395819
GO:0007169	ISO	LOC107395819
GO:0007275	ISO	LOC107395819
GO:0016310	ISO	LOC107395819
GO:0018108	ISO	LOC107395819
GO:0033674	ISO	LOC107395819
GO:0043235	ISO	LOC107395819
GO:0007411	ISO	LOC107395819
GO:0005005	ISO	LOC107395819
GO:0048013	ISO	LOC107395819
GO:0016286	ISO	LOC107379598
GO:0015269	ISO	LOC107379598
GO:0005516	ISO	LOC107379598
GO:0006813	ISO	LOC107379598
GO:0016021	ISO	LOC107379598
GO:0016020	ISO	LOC107379598
GO:0043005	ISO	LOC107379598
GO:0005886	ISO	LOC107379598
GO:0071805	ISO	LOC107379598
GO:0005516	ISO	LOC107379598
GO:0043025	ISO	LOC107379598
GO:0016286	ISO	LOC107379598
GO:0005575	ISO	LOC107388000
GO:0008150	ISO	LOC107388000
GO:0003674	ISO	LOC107388000
GO:0005575	ISO	LOC107383112
GO:0003674	ISO	LOC107383112
GO:0007264	ISO	LOC107388167
GO:0003924	ISO	LOC107388167
GO:0005525	ISO	LOC107388167
GO:0005737	ISO	LOC107388167
GO:0030865	ISO	LOC107388167
GO:0000166	ISO	LOC107388167
GO:0007163	ISO	LOC107388167
GO:0005886	ISO	LOC107388167
GO:0019901	ISO	LOC107388167
GO:0003924	ISO	LOC107388167
GO:0005525	ISO	LOC107388167
GO:0007015	ISO	LOC107388167
GO:0007266	ISO	LOC107388167
GO:0008045	ISO	LOC107388167
GO:0008360	ISO	LOC107388167
GO:0016601	ISO	LOC107388167
GO:0030031	ISO	LOC107388167
GO:0030036	ISO	LOC107388167
GO:0032956	ISO	LOC107388167
GO:0043652	ISO	LOC107388167
GO:1902622	ISO	LOC107388167
GO:0005856	ISO	LOC107388167
GO:0005938	ISO	LOC107388167
GO:0031410	ISO	LOC107388167
GO:0042995	ISO	LOC107388167
GO:0043231	ISO	LOC107388167
GO:0006355	ISO	dach1
GO:0005634	ISO	dach1
GO:0005667	ISO	dach1
GO:0045121	ISO	mal2
GO:0016020	ISO	mal2
GO:0016021	ISO	mal2
GO:0016021	ISO	mal2
GO:0019911	ISO	mal2
GO:0042552	ISO	mal2
GO:0045056	ISO	mal2
GO:0003676	ISO	LOC107373927
GO:0016020	ISO	LOC107373927
GO:0016021	ISO	LOC107373927
GO:0000977	ISO	LOC107373927
GO:0005634	ISO	LOC107373927
GO:0043565	ISO	LOC107373927
GO:0016020	ISO	LOC107396180
GO:0016021	ISO	LOC107396180
GO:0006915	ISO	LOC107396180
GO:0003674	ISO	LOC107396180
GO:0098793	ISO	LOC107394446
GO:0006887	ISO	LOC107394446
GO:0016079	ISO	LOC107394446
GO:0045921	ISO	LOC107394446
GO:1990504	ISO	LOC107394446
GO:0098978	ISO	LOC107394446
GO:0003779	ISO	myoz3
GO:0015629	ISO	myoz3
GO:0030018	ISO	myoz3
GO:0031433	ISO	myoz3
GO:0051373	ISO	myoz3
GO:0016020	ISO	csgr01h12orf66
GO:0005764	ISO	csgr01h12orf66
GO:0005765	ISO	csgr01h12orf66
GO:0034198	ISO	csgr01h12orf66
GO:1904262	ISO	csgr01h12orf66
GO:0140007	ISO	csgr01h12orf66
GO:0042149	ISO	csgr01h12orf66
GO:0061462	ISO	csgr01h12orf66
GO:0034198	ISO	csgr01h12orf66
GO:0042149	ISO	csgr01h12orf66
GO:0061462	ISO	csgr01h12orf66
GO:1904262	ISO	csgr01h12orf66
GO:0140007	ISO	csgr01h12orf66
GO:0016020	ISO	LOC107388053
GO:0016021	ISO	LOC107388053
GO:0003677	ISO	setbp1
GO:0005634	ISO	ccna1
GO:0005737	ISO	ccna1
GO:0005634	ISO	ccna1
GO:0006468	ISO	ccna1
GO:0004672	ISO	ccna1
GO:0016538	ISO	ccna1
GO:0019901	ISO	ccna1
GO:0000079	ISO	ccna1
GO:0044772	ISO	ccna1
GO:0000307	ISO	ccna1
GO:0003674	ISO	stxbp6
GO:0051082	ISO	hsp90ab1
GO:0006457	ISO	hsp90ab1
GO:0005524	ISO	hsp90ab1
GO:0005634	ISO	hsp90ab1
GO:0005737	ISO	hsp90ab1
GO:0005737	ISO	hsp90ab1
GO:0005737	ISO	hsp90ab1
GO:0005829	ISO	hsp90ab1
GO:0000166	ISO	hsp90ab1
GO:0005886	ISO	hsp90ab1
GO:0005576	ISO	hsp90ab1
GO:0009986	ISO	hsp90ab1
GO:0051082	ISO	hsp90ab1
GO:0006457	ISO	hsp90ab1
GO:0050821	ISO	hsp90ab1
GO:0005524	ISO	hsp90ab1
GO:0048471	ISO	hsp90ab1
GO:0032991	ISO	hsp90ab1
GO:0001568	ISO	hsp90ab1
GO:0034605	ISO	hsp90ab1
GO:0032435	ISO	hsp90ab1
GO:0007517	ISO	hsp90ab1
GO:0046983	ISO	hsp90ab1
GO:0097718	ISO	hsp90ab1
GO:0030511	ISO	hsp90ab1
GO:0043627	ISO	hsp90ab1
GO:0050900	ISO	hsp90ab1
GO:0071157	ISO	hsp90ab1
GO:1901389	ISO	hsp90ab1
GO:0034751	ISO	hsp90ab1
GO:0005509	ISO	LOC107382114
GO:0005576	ISO	LOC107382114
GO:0007275	ISO	LOC107382114
GO:0048514	ISO	LOC107382114
GO:0002040	ISO	LOC107382114
GO:0002040	ISO	LOC107382114
GO:0005581	ISO	LOC107382114
GO:0001525	ISO	LOC107382114
GO:0001945	ISO	LOC107382114
GO:0001946	ISO	LOC107382114
GO:0001946	ISO	LOC107382114
GO:0060855	ISO	LOC107382114
GO:0060855	ISO	LOC107382114
GO:0038084	ISO	LOC107382114
GO:0048845	ISO	LOC107382114
GO:0090481	ISO	slc35a5
GO:0015165	ISO	slc35a5
GO:0000139	ISO	slc35a5
GO:0016021	ISO	slc35a5
GO:0016020	ISO	slc35a5
GO:0005794	ISO	slc35a5
GO:0030173	ISO	slc35a5
GO:0008643	ISO	slc35a5
GO:0043565	ISO	LOC107381469
GO:0003700	ISO	LOC107381469
GO:0006355	ISO	LOC107381469
GO:0003677	ISO	LOC107381469
GO:0005634	ISO	LOC107381469
GO:0005634	ISO	LOC107381469
GO:0006357	ISO	LOC107381469
GO:0000981	ISO	LOC107381469
GO:0005515	ISO	LOC107381469
GO:0030154	ISO	LOC107381469
GO:0048821	ISO	LOC107381469
GO:0030099	ISO	LOC107381469
GO:0030223	ISO	LOC107381469
GO:0030225	ISO	LOC107381469
GO:0043565	ISO	LOC107381469
GO:0010628	ISO	LOC107381469
GO:0010628	ISO	LOC107381469
GO:0010628	ISO	LOC107381469
GO:0045647	ISO	LOC107381469
GO:0045659	ISO	LOC107381469
GO:0045659	ISO	LOC107381469
GO:0043565	ISO	LOC107378324
GO:0006355	ISO	LOC107378324
GO:0003677	ISO	LOC107378324
GO:0005634	ISO	LOC107378324
GO:0046872	ISO	LOC107378324
GO:0000977	ISO	LOC107378324
GO:0005634	ISO	LOC107378324
GO:0045944	ISO	LOC107378324
GO:0000981	ISO	LOC107378324
GO:0030182	ISO	LOC107378324
GO:0003824	ISO	LOC107381877
GO:0005575	ISO	LOC107381877
GO:0009058	ISO	LOC107381877
GO:0004672	ISO	gak
GO:0006468	ISO	gak
GO:0005524	ISO	gak
GO:0005737	ISO	gak
GO:0048471	ISO	gak
GO:0043231	ISO	gak
GO:0005829	ISO	gak
GO:0072583	ISO	gak
GO:0030276	ISO	gak
GO:0006898	ISO	gak
GO:0031982	ISO	gak
GO:0072318	ISO	gak
GO:0005525	ISO	LOC107392635
GO:0006955	ISO	LOC107392635
GO:0016020	ISO	LOC107383590
GO:0016021	ISO	LOC107383590
GO:0006629	ISO	LOC107383590
GO:0055114	ISO	LOC107383590
GO:0016491	ISO	LOC107383590
GO:0005783	ISO	LOC107383590
GO:0005789	ISO	LOC107383590
GO:0006633	ISO	LOC107383590
GO:0006694	ISO	LOC107383590
GO:0004303	ISO	LOC107383590
GO:0102339	ISO	LOC107383590
GO:0102340	ISO	LOC107383590
GO:0102341	ISO	LOC107383590
GO:0102342	ISO	LOC107383590
GO:0006703	ISO	LOC107383590
GO:0006817	ISO	LOC107393652
GO:0005315	ISO	LOC107393652
GO:0016020	ISO	LOC107393652
GO:0016021	ISO	LOC107393652
GO:0055085	ISO	LOC107393652
GO:0032099	ISO	LOC107393080
GO:0009267	ISO	LOC107393080
GO:0008343	ISO	LOC107393080
GO:0000186	ISO	LOC107393080
GO:0005184	ISO	LOC107393080
GO:0005615	ISO	LOC107393080
GO:0007186	ISO	LOC107393080
GO:0005575	ISO	LOC107376288
GO:0003674	ISO	LOC107376288
GO:0048545	ISO	LOC107376288
GO:0005737	ISO	hspa14
GO:0005737	ISO	hspa14
GO:0005524	ISO	hspa14
GO:0000166	ISO	hspa14
GO:0016887	ISO	hspa14
GO:0031072	ISO	hspa14
GO:0051082	ISO	hspa14
GO:0005524	ISO	hspa14
GO:0005844	ISO	hspa14
GO:0005829	ISO	hspa14
GO:0005829	ISO	hspa14
GO:0005840	ISO	hspa14
GO:0051085	ISO	hspa14
GO:0006450	ISO	hspa14
GO:0042026	ISO	hspa14
GO:0042623	ISO	hspa14
GO:0044183	ISO	hspa14
GO:0051787	ISO	hspa14
GO:0006986	ISO	hspa14
GO:0034620	ISO	hspa14
GO:0005840	ISO	hspa14
GO:0002181	ISO	hspa14
GO:0006421	ISO	nars
GO:0004816	ISO	nars
GO:0000166	ISO	nars
GO:0004812	ISO	nars
GO:0006418	ISO	nars
GO:0003676	ISO	nars
GO:0005524	ISO	nars
GO:0003779	ISO	dbn1
GO:0007015	ISO	dbn1
GO:0051015	ISO	dbn1
GO:0005886	ISO	dbn1
GO:0030864	ISO	dbn1
GO:0030425	ISO	dbn1
GO:0030833	ISO	dbn1
GO:0014069	ISO	dbn1
GO:0045211	ISO	dbn1
GO:0005884	ISO	dbn1
GO:0045773	ISO	dbn1
GO:0048812	ISO	dbn1
GO:0061003	ISO	dbn1
GO:0098974	ISO	dbn1
GO:0030027	ISO	dbn1
GO:0030427	ISO	dbn1
GO:0015889	ISO	LOC107394210
GO:0031419	ISO	LOC107394210
GO:0031419	ISO	LOC107394210
GO:0006486	ISO	LOC107380253
GO:0008417	ISO	LOC107380253
GO:0016020	ISO	LOC107380253
GO:0016021	ISO	LOC107380253
GO:0016740	ISO	LOC107380253
GO:0016757	ISO	LOC107380253
GO:0005794	ISO	LOC107380253
GO:0046920	ISO	LOC107380253
GO:0036065	ISO	LOC107380253
GO:0032580	ISO	LOC107380253
GO:0007034	ISO	LOC107384919
GO:0016020	ISO	LOC107384919
GO:0005737	ISO	LOC107384919
GO:0015031	ISO	LOC107384919
GO:0005829	ISO	LOC107384919
GO:0005768	ISO	LOC107384919
GO:0031902	ISO	LOC107384919
GO:0032466	ISO	LOC107384919
GO:0009838	ISO	LOC107384919
GO:0044878	ISO	LOC107384919
GO:0004089	ISO	LOC107391568
GO:0008270	ISO	LOC107391568
GO:0005575	ISO	LOC107391568
GO:0036269	ISO	LOC107391568
GO:0033177	ISO	atp6v0b
GO:0033179	ISO	atp6v0b
GO:1902600	ISO	atp6v0b
GO:0015078	ISO	atp6v0b
GO:0016020	ISO	atp6v0b
GO:0016021	ISO	atp6v0b
GO:0006811	ISO	atp6v0b
GO:0060041	ISO	atp6v0b
GO:0016021	ISO	atp6v0b
GO:0048066	ISO	atp6v0b
GO:0046961	ISO	atp6v0b
GO:0017017	ISO	dusp28
GO:0016311	ISO	dusp28
GO:0008138	ISO	dusp28
GO:0006470	ISO	dusp28
GO:0016791	ISO	dusp28
GO:0000188	ISO	dusp28
GO:0005575	ISO	erich3
GO:0008150	ISO	erich3
GO:0003674	ISO	erich3
GO:0060271	ISO	tctn3
GO:1904491	ISO	tctn3
GO:0036038	ISO	tctn3
GO:0005524	ISO	LOC107391985
GO:0005737	ISO	LOC107391985
GO:0005739	ISO	LOC107391985
GO:0016887	ISO	LOC107391985
GO:0016757	ISO	LOC107392094
GO:0016740	ISO	LOC107392094
GO:0005737	ISO	LOC107392094
GO:0005978	ISO	LOC107392094
GO:0008466	ISO	LOC107392094
GO:0007601	ISO	LOC107373784
GO:0004930	ISO	LOC107373784
GO:0016021	ISO	LOC107373784
GO:0007186	ISO	LOC107373784
GO:0016020	ISO	LOC107373784
GO:0005887	ISO	LOC107373784
GO:0007165	ISO	LOC107373784
GO:0007186	ISO	LOC107373784
GO:0050896	ISO	LOC107373784
GO:0008020	ISO	LOC107373784
GO:0007602	ISO	LOC107373784
GO:0009584	ISO	LOC107373784
GO:0071482	ISO	LOC107373784
GO:0009881	ISO	LOC107373784
GO:0007602	ISO	LOC107373784
GO:0018298	ISO	LOC107373784
GO:0009881	ISO	LOC107373784
GO:0007186	ISO	LOC107373784
GO:0005515	ISO	strap
GO:0016301	ISO	strap
GO:0016310	ISO	strap
GO:0000122	ISO	mlip
GO:0042383	ISO	mlip
GO:0005635	ISO	mlip
GO:0003714	ISO	mlip
GO:0016605	ISO	mlip
GO:0005521	ISO	mlip
GO:0046983	ISO	LOC107394209
GO:0005737	ISO	LOC107394209
GO:0051959	ISO	LOC107394209
GO:0031267	ISO	LOC107394209
GO:0043565	ISO	LOC107389706
GO:0006355	ISO	LOC107389706
GO:0003677	ISO	LOC107389706
GO:0005634	ISO	LOC107389706
GO:0007275	ISO	LOC107389706
GO:0008283	ISO	LOC107389706
GO:0033339	ISO	LOC107389706
GO:0033339	ISO	LOC107389706
GO:0001503	ISO	LOC107389706
GO:0030282	ISO	LOC107389706
GO:0070120	ISO	LOC107375193
GO:0043524	ISO	LOC107375193
GO:0005127	ISO	LOC107375193
GO:0016491	ISO	dmgdh
GO:0055114	ISO	dmgdh
GO:0005515	ISO	dmgdh
GO:0005737	ISO	dmgdh
GO:0005739	ISO	dmgdh
GO:0005759	ISO	dmgdh
GO:0016491	ISO	dmgdh
GO:0047865	ISO	dmgdh
GO:0005515	ISO	anp32e
GO:0005634	ISO	anp32e
GO:0005737	ISO	anp32e
GO:0042393	ISO	anp32e
GO:0042981	ISO	anp32e
GO:0006325	ISO	anp32e
GO:0042393	ISO	anp32e
GO:0000812	ISO	anp32e
GO:0043486	ISO	anp32e
GO:0005515	ISO	LOC107391474
GO:0005737	ISO	LOC107391474
GO:0007165	ISO	LOC107391474
GO:0005911	ISO	LOC107391474
GO:0016020	ISO	fam134a
GO:0016021	ISO	fam134a
GO:0008150	ISO	fam134a
GO:0016021	ISO	fam134a
GO:0003674	ISO	fam134a
GO:0016787	ISO	LOC107373834
GO:0070569	ISO	uap1l1
GO:0016021	ISO	LOC107393971
GO:0016020	ISO	LOC107393971
GO:0043005	ISO	LOC107393971
GO:0005886	ISO	LOC107393971
GO:0005328	ISO	LOC107393971
GO:0015293	ISO	LOC107393971
GO:0055085	ISO	LOC107393971
GO:0098793	ISO	LOC107393971
GO:0051378	ISO	LOC107393971
GO:0005335	ISO	LOC107393971
GO:0005335	ISO	LOC107393971
GO:0051610	ISO	LOC107393971
GO:0046330	ISO	LOC107395828
GO:0008013	ISO	LOC107395828
GO:0016055	ISO	LOC107395828
GO:0030877	ISO	LOC107395828
GO:0000278	ISO	LOC107396763
GO:0035091	ISO	LOC107396763
GO:0015031	ISO	LOC107396763
GO:0005515	ISO	LOC107396763
GO:0016020	ISO	LOC107396763
GO:0030659	ISO	LOC107396763
GO:0031410	ISO	LOC107396763
GO:0005201	ISO	LOC107390237
GO:0005515	ISO	LOC107390237
GO:0005615	ISO	LOC107390237
GO:0005201	ISO	LOC107390237
GO:0030198	ISO	LOC107390237
GO:0031012	ISO	LOC107390237
GO:0008408	ISO	exd1
GO:0006139	ISO	exd1
GO:0003676	ISO	exd1
GO:0090305	ISO	exd1
GO:0007165	ISO	LOC107386756
GO:0005575	ISO	LOC107386756
GO:0001664	ISO	LOC107386756
GO:0002031	ISO	LOC107386756
GO:0007601	ISO	LOC107386756
GO:0007601	ISO	LOC107386756
GO:0005515	ISO	LOC107383937
GO:0005829	ISO	LOC107383937
GO:0016020	ISO	LOC107383937
GO:0043231	ISO	LOC107383937
GO:0008289	ISO	LOC107383937
GO:0015248	ISO	LOC107383937
GO:0015485	ISO	LOC107383937
GO:0032934	ISO	LOC107383937
GO:0006869	ISO	LOC107383937
GO:0015918	ISO	LOC107383937
GO:0005575	ISO	LOC107379993
GO:0004674	ISO	prkx
GO:0004672	ISO	prkx
GO:0006468	ISO	prkx
GO:0005524	ISO	prkx
GO:0016740	ISO	prkx
GO:0007165	ISO	prkx
GO:0000166	ISO	prkx
GO:0016301	ISO	prkx
GO:0016310	ISO	prkx
GO:0018105	ISO	prkx
GO:0005952	ISO	prkx
GO:0004691	ISO	prkx
GO:0005515	ISO	naa15
GO:0005737	ISO	naa15
GO:0004596	ISO	naa15
GO:0017196	ISO	naa15
GO:0061055	ISO	naa15
GO:0031415	ISO	naa15
GO:0005737	ISO	ncl
GO:0003676	ISO	ncl
GO:0005634	ISO	ncl
GO:0003723	ISO	ncl
GO:1990904	ISO	ncl
GO:0003729	ISO	ncl
GO:0001947	ISO	ncl
GO:0009303	ISO	ncl
GO:0006364	ISO	ncl
GO:0006621	ISO	LOC107376262
GO:0046923	ISO	LOC107376262
GO:0016021	ISO	LOC107376262
GO:0016020	ISO	LOC107376262
GO:0015031	ISO	LOC107376262
GO:0005783	ISO	LOC107376262
GO:0005789	ISO	LOC107376262
GO:0005515	ISO	LOC107395525
GO:0016020	ISO	LOC107395525
GO:0016021	ISO	LOC107395525
GO:0005615	ISO	LOC107395525
GO:0031012	ISO	LOC107395525
GO:0003676	ISO	fubp1
GO:0003723	ISO	fubp1
GO:0006355	ISO	fubp1
GO:0005575	ISO	fubp1
GO:0010468	ISO	fubp1
GO:0008289	ISO	LOC107393766
GO:0005575	ISO	LOC107393766
GO:0033552	ISO	LOC107393766
GO:0034694	ISO	LOC107393766
GO:0004518	ISO	fen1
GO:0016788	ISO	fen1
GO:0006281	ISO	fen1
GO:0003824	ISO	fen1
GO:0003677	ISO	fen1
GO:0005634	ISO	fen1
GO:0016787	ISO	fen1
GO:0046872	ISO	fen1
GO:0060041	ISO	fen1
GO:0005634	ISO	fen1
GO:0005739	ISO	fen1
GO:0006260	ISO	fen1
GO:0090305	ISO	fen1
GO:0090502	ISO	fen1
GO:0000287	ISO	fen1
GO:0000287	ISO	fen1
GO:0006974	ISO	fen1
GO:0004519	ISO	fen1
GO:0017108	ISO	fen1
GO:0005654	ISO	fen1
GO:0005730	ISO	fen1
GO:0004527	ISO	fen1
GO:0030145	ISO	fen1
GO:0006284	ISO	fen1
GO:0004523	ISO	fen1
GO:0008409	ISO	fen1
GO:0048256	ISO	fen1
GO:0008409	ISO	fen1
GO:0017108	ISO	fen1
GO:0043137	ISO	fen1
GO:0003725	ISO	prkra
GO:0008047	ISO	prkra
GO:0003723	ISO	prkra
GO:0043085	ISO	prkra
GO:0030422	ISO	prkra
GO:0005737	ISO	prkra
GO:0005737	ISO	prkra
GO:0016301	ISO	prkra
GO:0016310	ISO	prkra
GO:0031047	ISO	prkra
GO:0048471	ISO	prkra
GO:0030422	ISO	prkra
GO:0003676	ISO	LOC107376145
GO:0003700	ISO	LOC107376145
GO:0006355	ISO	LOC107376145
GO:0005634	ISO	LOC107376145
GO:0003677	ISO	LOC107376145
GO:0007422	ISO	LOC107376145
GO:0016409	ISO	LOC107386409
GO:0016020	ISO	LOC107386409
GO:0016021	ISO	LOC107386409
GO:0016740	ISO	LOC107386409
GO:0005783	ISO	LOC107386409
GO:0005794	ISO	LOC107386409
GO:0016746	ISO	LOC107386409
GO:0019706	ISO	LOC107386409
GO:0019706	ISO	LOC107386409
GO:0006612	ISO	LOC107386409
GO:0018230	ISO	LOC107386409
GO:0046872	ISO	LOC107397044
GO:0003700	ISO	LOC107397044
GO:0005634	ISO	LOC107397044
GO:0045892	ISO	LOC107397044
GO:0046488	ISO	pikfyve
GO:0016307	ISO	pikfyve
GO:0035556	ISO	pikfyve
GO:0005524	ISO	pikfyve
GO:0046872	ISO	pikfyve
GO:0016740	ISO	pikfyve
GO:0048471	ISO	pikfyve
GO:0000166	ISO	pikfyve
GO:0016301	ISO	pikfyve
GO:0016310	ISO	pikfyve
GO:0046854	ISO	pikfyve
GO:0016020	ISO	pikfyve
GO:0000285	ISO	pikfyve
GO:0030178	ISO	dkk3
GO:0007275	ISO	dkk3
GO:0005576	ISO	dkk3
GO:0005615	ISO	dkk3
GO:0090090	ISO	dkk3
GO:0039706	ISO	dkk3
GO:0048019	ISO	dkk3
GO:2000272	ISO	dkk3
GO:0005575	ISO	LOC107379201
GO:0008150	ISO	LOC107379201
GO:0003674	ISO	LOC107379201
GO:0005923	ISO	LOC107392032
GO:0005198	ISO	LOC107392032
GO:0016021	ISO	LOC107392032
GO:0016020	ISO	LOC107392032
GO:0005886	ISO	LOC107392032
GO:0008150	ISO	LOC107392032
GO:0030054	ISO	LOC107392032
GO:0005524	ISO	LOC107390714
GO:0006464	ISO	LOC107390714
GO:0046872	ISO	LOC107390714
GO:0005737	ISO	LOC107390714
GO:0005737	ISO	LOC107390714
GO:0005737	ISO	LOC107390714
GO:0000166	ISO	LOC107390714
GO:0016874	ISO	LOC107390714
GO:0016879	ISO	LOC107390714
GO:0072590	ISO	LOC107390714
GO:0072590	ISO	LOC107390714
GO:0072591	ISO	LOC107390714
GO:0008237	ISO	kel
GO:0004222	ISO	kel
GO:0006508	ISO	kel
GO:0016020	ISO	kel
GO:0016021	ISO	kel
GO:0016459	ISO	LOC107373692
GO:0003774	ISO	LOC107373692
GO:0051015	ISO	LOC107373692
GO:0005524	ISO	LOC107373692
GO:0005515	ISO	LOC107373692
GO:0003779	ISO	LOC107373692
GO:0000166	ISO	LOC107373692
GO:0060047	ISO	LOC107373692
GO:0048565	ISO	LOC107373692
GO:0048546	ISO	LOC107373692
GO:0008015	ISO	LOC107373692
GO:0030860	ISO	LOC107373692
GO:0072593	ISO	LOC107373692
GO:0017112	ISO	LOC107392090
GO:0005829	ISO	LOC107392090
GO:0017137	ISO	LOC107392090
GO:0043231	ISO	LOC107392090
GO:0017112	ISO	LOC107392090
GO:1901981	ISO	LOC107392090
GO:0006897	ISO	LOC107392090
GO:0032456	ISO	LOC107392090
GO:0016020	ISO	aktip
GO:0005737	ISO	aktip
GO:0005886	ISO	aktip
GO:0006915	ISO	aktip
GO:0015031	ISO	aktip
GO:0061631	ISO	aktip
